email_id,sender,receiver,subject,body,date
372,custodian@financegroup.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T322923 under regulatory guidelines before 2025-02-20.

Thanks,
custodian@financegroup.com",2025-01-26 07:12:22
373,custodian@financegroup.com,compliance@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Team,

Please confirm the settlement of trade ID T857032 for ISIN XX3560309152 with counterparty Bank A. Settlement date: 2025-02-16.

Best regards,
operations@clearinghouse.com",2025-02-14 07:12:22
374,tradingdesk@bank.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T810486 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-01-20 07:12:22
375,settlements@bank.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T565782 for ISIN XX4426794816 with counterparty Investment Firm B. Settlement date: 2025-02-19.

Best regards,
custodian@financegroup.com",2025-02-02 07:12:22
376,operations@clearinghouse.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T396252 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-01-22 07:12:22
377,settlements@bank.com,compliance@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Attention Operations,

A corporate action has been announced for ISIN XX6028180788. Please find details attached.

Best,
settlements@bank.com",2025-01-23 07:12:22
378,tradingdesk@bank.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T180017 for ISIN XX2792091823 with counterparty Clearing House C. Settlement date: 2025-02-23.

Best regards,
custodian@financegroup.com",2025-01-23 07:12:22
379,custodian@financegroup.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T740653 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-09 07:12:22
380,settlements@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Team,

Please confirm the settlement of trade ID T133152 for ISIN XX2025104421 with counterparty Clearing House C. Settlement date: 2025-02-28.

Best regards,
tradingdesk@bank.com",2025-01-20 07:12:22
381,settlements@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX2250402810. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-31 07:12:22
382,tradingdesk@bank.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T812684. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-12 07:12:22
383,settlements@bank.com,compliance@bank.com,Trade Amendment Request,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T847053. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-01-25 07:12:22
384,settlements@bank.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Dear Team,

Please confirm the settlement of trade ID T821575 for ISIN XX7186602281 with counterparty Investment Firm B. Settlement date: 2025-02-10.

Best regards,
tradingdesk@bank.com",2025-02-04 07:12:22
385,operations@clearinghouse.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Hello,

Kindly process the settlement instruction for trade reference T138428 on settlement date 2025-02-09. Attached are the details.

Thanks,
settlements@bank.com",2025-01-23 07:12:22
386,settlements@bank.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Hello,

Kindly process the settlement instruction for trade reference T746661 on settlement date 2025-02-20. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-14 07:12:22
387,operations@clearinghouse.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T659967. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-15 07:12:22
388,custodian@financegroup.com,ops_team@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Hello,

Kindly process the settlement instruction for trade reference T497038 on settlement date 2025-02-12. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-01-26 07:12:22
389,settlements@bank.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T781550 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-27 07:12:22
390,operations@clearinghouse.com,risk_mgmt@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T411570 for ISIN XX9132023359 with counterparty Bank A. Settlement date: 2025-02-09.

Best regards,
tradingdesk@bank.com",2025-01-31 07:12:22
391,operations@clearinghouse.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T162842 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-01-19 07:12:22
392,tradingdesk@bank.com,risk_mgmt@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T863796 for ISIN XX9268825847 with counterparty Bank A. Settlement date: 2025-02-12.

Best regards,
operations@clearinghouse.com",2025-01-21 07:12:22
393,tradingdesk@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Risk Management,

Please ensure the reporting of trade T272553 under regulatory guidelines before 2025-02-22.

Thanks,
custodian@financegroup.com",2025-01-27 07:12:22
394,custodian@financegroup.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T374057. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-12 07:12:22
395,custodian@financegroup.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hello,

Kindly process the settlement instruction for trade reference T206031 on settlement date 2025-02-08. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-02 07:12:22
396,settlements@bank.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX1304122627. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-16 07:12:22
397,custodian@financegroup.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T356306 under regulatory guidelines before 2025-02-20.

Thanks,
operations@clearinghouse.com",2025-02-03 07:12:22
398,operations@clearinghouse.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Attention Operations,

A corporate action has been announced for ISIN XX8523146112. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-31 07:12:22
399,custodian@financegroup.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T329974 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-01-24 07:12:22
400,tradingdesk@bank.com,traders@investmentfirm.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T629672 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-07 07:12:22
401,settlements@bank.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX5996388366. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-31 07:12:22
402,operations@clearinghouse.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Hello,

Kindly process the settlement instruction for trade reference T868851 on settlement date 2025-02-19. Attached are the details.

Thanks,
settlements@bank.com",2025-02-06 07:12:22
403,tradingdesk@bank.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Hello,

Kindly process the settlement instruction for trade reference T840029 on settlement date 2025-02-26. Attached are the details.

Thanks,
settlements@bank.com",2025-01-31 07:12:22
404,operations@clearinghouse.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Hello,

Kindly process the settlement instruction for trade reference T923093 on settlement date 2025-02-25. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-01-26 07:12:22
405,custodian@financegroup.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T788590 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-01-23 07:12:22
406,operations@clearinghouse.com,compliance@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Team,

Please confirm the settlement of trade ID T136624 for ISIN XX9689416021 with counterparty Bank A. Settlement date: 2025-02-24.

Best regards,
custodian@financegroup.com",2025-01-27 07:12:22
407,custodian@financegroup.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Team,

Please confirm the settlement of trade ID T142447 for ISIN XX6006618415 with counterparty Clearing House C. Settlement date: 2025-02-24.

Best regards,
tradingdesk@bank.com",2025-01-28 07:12:22
408,tradingdesk@bank.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T408332 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-02-01 07:12:22
409,tradingdesk@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX8602452187. Please find details attached.

Best,
settlements@bank.com",2025-01-28 07:12:22
410,settlements@bank.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T302366 under regulatory guidelines before 2025-02-23.

Thanks,
tradingdesk@bank.com",2025-01-26 07:12:22
411,settlements@bank.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T404225 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-12 07:12:22
412,custodian@financegroup.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T649734 for ISIN XX9293936890 with counterparty Investment Firm B. Settlement date: 2025-02-25.

Best regards,
custodian@financegroup.com",2025-02-05 07:12:22
413,settlements@bank.com,compliance@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T284921 on settlement date 2025-02-21. Attached are the details.

Thanks,
settlements@bank.com",2025-02-12 07:12:22
414,settlements@bank.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T946954 for ISIN XX6595700584 with counterparty Investment Firm B. Settlement date: 2025-02-17.

Best regards,
operations@clearinghouse.com",2025-01-25 07:12:22
415,operations@clearinghouse.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Hi Team,

The trade ID T738726 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-21 07:12:22
416,tradingdesk@bank.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX5342947980. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-08 07:12:22
